,text,target
1171,"Heavy Rainfall at Buspark, Bhojpur Municipality-7
 Heavy rain lashes Bhojpur district on Oct 5th, wreaking havoc in Buspark of Bhojpur Municipality-7. Rescuers were deployed to provide relief to those affected by the downpour. People were urged to stay home and remain safe.",1
1172,"Fire broke out at a shop in Gobariya , Bhimdatta Municipality-15 on May 5, 2023. Residents were immediately evacuated and authorities of Sudurpashchim, Kanchanpur were successful in putting the fire out quickly. No casualties were reported.",1
1173,"Fire erupted in Ward no 11, Hetauda Submetropolitan City-11 on 29th January, 2023. The incident happened in Dandunge area of Makwanpur district in Bagmati Province, Nepal. No casualties have been reported as of now. Firefighters are at the site, working to get the situation under control.",1
1174,"04/263

Residents of Arghakhanchi's Bhumekasthan Municipality-7 were frightened by a forest fire that took place on 2023-04-20. The fire spread through Chakla village, destroying 11 hectares of forest. AI: 04/263. Local authorities are providing support to affected families and helping to contain the fire.",1
1175,"Fire sparks at Lumbini Chinimil, Sarawal Rural Municipality-3 on Feb 15, 2023. The inferno from the province of Lumbini, District Nawalparasi West and Ward 3 has caused severe panic in the nearby area. The extent of the damage is still unknown.",1
1176,"Thunderbolt has struck at Singhadebi Tole in Belbari Municipality-8 of Morang district in Koshi province on April 21st, 2023. No casualties reported.",1
1177,"Fire incident occurred at Biharpur, Golbazar Municipality-13, Siraha district of Madhesh Province on 12th April 2023. Locals and firefighters responded quickly to control the situation but exact damage and cause of fire is still under investigation.",1
1178,"A fire broke out at Dipahi in Brindaban Municipality-6, Rautahat district, Madhesh province on 2023-04-10. The cause of the fire is yet to be determined but local authorities are working to investigate the matter.",1
1179,"Fire broke out at Pathara Ward Number 6 in Mithila Municipality, Dhanusa district in the Madhesh Province yesterday. Fortunately, no casualties were reported and the fire was brought under control by the local police and fire department.",1
1180,"Fire ripped through Khuniyabari, Belbari Municipality-8 at 10:00 am on Wednesday. The fire that started from an unknown source destroyed properties and caused panic among the residents. No casualties were reported. The fire was put out by the locals with the help of local police and fire brigade. Investigation is underway to determine the cause of the fire.",1
1181,"On March 28th 2023, a fire broke out in Hardehawa, Buddhabhumi Municipality-8, Kapilbastu district of Lumbini province. The fire caused extensive damage to both property and lives. Emergency teams from surrounding municipalities were rushed to the scene. At the time of writing, the fire has been extinguished. Investigations are underway.",1
1182,"Nepal

On 2023-04-13, there was a fire in Pyuthan Municipality-7, located in the Pyuthan district in the Lumbini province of Nepal. This fire has caused extensive property damage, however, no causalities have been reported. Fire fighters are now actively working to contain the fire.",1
1183,"A fire occurred in Tari, Sandhikharka Municipality-9 on 28 October 2022. Nine houses were affected in the incident, which caused extensive damage in Arghakhanchi District, Lumbini Province. The cause of the fire is yet to be established.",1
1184,"Fire broke out at Thori Rural municipality-5 in Parsa district of Madhesh Province on Thursday, April 21, 2023. The cause of the fire is yet to be ascertained and its extent of damage is being ascertained. No casualties have been reported yet.",1
1185,"A fierce fire broke out in Bijayabasti of Pokhara Lekhnath Metropolitan City-14 in Kaski District, Gandaki province, on November 13, 2022. Even though efforts were made to douse the fire, no casualties have been reported yet. The cause of the fire is still under investigation.",1
1186,"A devastating fire broke out at Khoksi, Golbazar Municipality-13 in Siraha district of Madhesh Province on 11 April 2023. Hundreds of residents were affected as multiple buildings burned down in the incident. Authorities are investigating the cause of the fire.",1
1187,"On Tuesday, 2022-09-02, heavy rainfall occurred in Hatihawa of Suddhodhan Rural Municipality-5, Kapilbastu district, Lumbini province. People living in the area were asked to take necessary precautions as flooding is expected with continuing downpour.",1
1188,"A fire broke out in Barhadashi Rural Municipality-7 on February 13th, 2023. Several houses were destroyed in the blaze, leaving many residents affected. The cause of the fire is still unknown. The Jhapa district administration and the Koshi province government are providing emergency relief to the affected people.",1
1189,"Fire at Bahadurganj in Buddhabhumi Municipality-8 ward of Kapilvastu district, Lumbini province on 2023-03-20created panic in the area. No casualties were reported. Fire department doused the fire promptly. Residents evacuate the area safely.",1
1190,2023-05-24 - A wind storm wreaked havoc in Shuklaphanta National Park ward number 99 of Kanchanpur district in Sudurpashchim province. The storm caused damages to the vegetation and the structures of the municipality. The locals are yet to assess the losses suffered in the natural calamity.,1
1191,"A massive forest fire broke out at Baksra in Molung Rural Municipality-1, Koshi on 9th May 2023. The fire destroyed precious vegetation and wildlife, causing a huge loss to the area. This incident is a reminder of the vulnerability of forests within the region.",1
1192,"An earthquake of magnitude 4.6 occurred at JayaPrithivi Municipality-10, Bajhang, Sudurpashchim Province on 2023-01-24. People felt tremors in the locality and 11 people were reported injured. Relief operations are in progress.",1
1193,"On February 10, 2023, a fire broke out at Letang Municipality-9 in Morang District, Koshi Province. There were no casualties reported, but some buildings were severely damaged. Fire department and local authorities are investigating the cause of the incident.",1
1194,"A wind storm hit Ward 3 of Haripur Municipality in Sarlahi District, Madhesh Province on 2023-05-19. Chakraghat was worst affected in the storm, which damaged infrastructures in the area. People are now demanding proper relief services.",1
1195,"A landslide struck Syaule of Naubahini Rural Municipality-7 in Pyuthan district of Lumbini province on October 07, 2022. The incident has caused damage to life and property in the area. Local authorities are actively aiding and providing support to affected citizens.",1
1196,Fire alerted at Bhadrapur Road in Barhadashi Rural Municipality-7 of Jhapa wrote on 2023-05-10. Properties worth an unknown amount were destroyed by blaze. The cause of the fire is still under investigation.,1
1197,"On 24 May 2023, a major landslide occurred in Nimri, Rolpa Municipality-10, Rolpa District, Lumbini Province. The incident caused heavy damage to the surrounding areas. The local authority is currently assessing the situation.",1
1198,"Fire broke out at Bindahi Chowk, Janakpur Submetropolitan City-23 on 17th May 2023. According to local sources, the fire originated in a house located in the ward. Firefighters managed to contain the blaze, preventing it from further spreading and causing damage. Authorities in Madhesh's Dhanusa District have launched an investigation into this incident.",1
1199,"2023-02-26 saw a forest fire break out at Diyale in Dhankuta Municipality-2, Koshi District. Firefighting efforts are still in progress to prevent any further damage.",1
1200,"On 21st March 2023, a raging fire started at Sonbarsa Rural Municipality-3, Nawalparasi West, Lumbini. Fire Fighters have doused the fire, averting any major disaster. Investigation on the cause of fire is currently underway.",1
1201,"Fire broke out in the Gairun Village in Rautamai Rural Municipality-7, Udayapur district on March 12, 2023. The cause of the blaze is yet to be ascertained. Everyone in the area are on high alert as the fire has caused substantial damage.",1
