,id,keyword,location,text,target,hazard_category
1909,7705,nuclear%20reactor,Global Citizen,"Congratulations to EIT InnoEnergy Master School graduate, Eirik Eide Pettersen who has been listed in MIT's Innovators Un…",0,others
1910,3370,deluge,Twitter.com,"Since the officials have clearly decided they're all in on the Caps tonight, Brind'Amour should just get tossed. Tort…",0,others
1911,6431,hijack,"San Jose, California",Tesla hacking competition: $1 million and a free car if someone can hijack Model 3 https://t.co/erk4oyJ65o,0,others
1912,870,blaze,Hong Kong,君の中の英雄、マジで聞き覚えある部分多くてすき hacking to the gate、ETERNAL BLAZEとか混じってる感じ,0,others
1913,11307,wreckage,USA,"Actually, they flipped a coin (50¢ piece) for it according to an interview by… https://t.co/WeHArW6c47",0,others
1914,7739,nuclear%20reactor,,Very. It was a triple punch. A true knockout. 1) the very public execution of the terrorist kingpin &amp; sever…,0,others
1915,570,attack,,I'm tired of ppl always trying to attack cardi because she be speaking straight facts💯,0,others
1916,5252,eyewitness,"Washington, DC",New eyewitness has stepped forward to testify. https://t.co/BiQElyoHIm,0,others
1917,2327,collapse,Sydney,FINANCIAL WOES: Europe's Largest Regional Airline Flybe On Brink Of Collapse https://t.co/GiyxhbNvRn #Flybe… https://t.co/O7LRkXIYS2,0,others
1918,5241,eyewitness,"Portland, OR",Book Review: DK Eyewitness: Cuba https://t.co/B87Q8mVpWj,0,others
1919,10782,volcano,upd 🎬,While we’re busy responding to #bushfires here at home our colleagues at are helping people caught up in the…,0,others
1920,162,airplane%20accident,#السعودية_العظمى,"Ooh look, NYT became a lawyer for the Iranian regime What a stupid newspaper, it’s now time, there are vi… https://t.co/SbfUCNkMpr",0,others
1921,10024,terrorist,,Because #IraniansDetestSoleimani and are grateful to USA for terminating this bloodthirsty terrorist who…,0,others
1922,5765,flattened,curiouscat.me/bear_coughing,"It had a slightly flattened, lizard-like nose, and a mouth that looked normal until it opened, splitting wide and r… https://t.co/080l803rqU",0,others
1923,6594,hostage,Hiding in a red state,For the third consecutive day we've come across a koala in desperate need of rescue on our last venture into the forest.…,0,others
1924,5002,epicentre,"Penrith, Sydney","Just say it. Australia is run by a propaganda mill in Murdoch. All 3 ‘leaders’ of the UK, US &amp; Aus were…",0,others
1925,6103,hailstorm,Western Mass,"Sadly, LOTS of people are fooled. You guys have *got* to find an effective way to counter Rs' hailstorm of excrement.",0,others
1926,4373,drown,America! Worldwide!,If you shoot someone in an obviously non fatal way but they pass out and drown in their blood I don't think you should be charged.,0,others
1927,4882,emergency%20services,,"Cumbria County Council is refusing to reveal the full cost of a new base for south Cumbria's emergency services, as the bu…",0,others
1928,9352,smoke,,Real man dont smoke.,0,others
1929,9558,stretcher,corn fields,"PREPARE THE LIFELINE, LOWER THE STRETCHER, AND MAKE THE RESCUE",0,others
1930,2515,collided,"Moe's Tavern, Springfield",Homer is driving drunk😱 and has collided with a Belize 🇧🇿,0,others
1931,7748,nuclear%20reactor,"State College, PA",This semester I wanted my Special Topics students to get out of the classroom &amp; take a different approach to learni… https://t.co/1LhIioclvn,0,others
1932,1719,buildings%20burning,"Illinois, USA",But his kids aren’t hungry and he saves strangers from burning buildings 🤷‍♂️😜 https://t.co/sH2dBAvT7T,0,others
1933,9994,terrorism,,Congress has time and again found religion in terror. They coined the terms Saffron Terror and Hindu terrorism. At the behes…,0,others
1934,4318,drought,"Gladstone, Queensland",A super rugby pre-season match in Gladstone is aiming to help Central Queensland producers battling the drought. https://t.co/…,0,others
1935,4565,dust%20storm,,"Just ran into Ridge after a dust storm. They said to watch out, as they heard there's a Crazed Dead-Head in the quarry.",0,others
1936,7910,oil%20spill,"Pittsburgh, Pa.",Gov. Wolf vows to veto bill loosening rules for conventional oil and gas wells https://t.co/T1qYcGo7TQ,0,others
1937,10740,violent%20storm,"Red Island, Skerries, Dublin","With arrival of #StormBrendan to East coast bringing S/SW winds up to violent Storm Force 11, together with high Sp… https://t.co/8llRV8PECV",0,others
1938,10097,threat,India,Here is a copy of the Whatsapp message of Fr Cedric Prakash being circulated to Christians. A copy my mother forwarded to…,0,others
1939,1966,bush%20fires,,"I care about root causes, actual facts demonstrated, evidence, not LEA… https://t.co/4Y5nZTKHsx",0,others
1940,1589,bombing,倭国のド田舎  むぎわら一見とくまモンが居る所,"50% of Syrians made homeless by war, living in a tent, so as not to die under the bombing... https://t.co/FsmZoUhjyZ",0,others
1941,3102,dead,🇵🇭,I could stare you dead in your face and not hear a single thing you said ... my mind be everywhere,0,others
1942,4491,drowning,,"when i was drowning, that’s when i can finally breathe #Lover #BestRemix #iHeartAwards",0,others
1943,6944,inundated,"Perth, Western Australia",Thank you - you must have been inundated with news of this whilst touring our beautiful… https://t.co/EBmakD0W12,0,others
1944,7303,mass%20murder,,Nancy Ajram's villa murder is slowly turning in the OJ Simpson case of the Arab world with accusations mounting agains…,0,others
1945,8909,screamed,"Bay Area, CA","My sister was for Warren. Tonight, she's terrified trump will win bc the shit WARREN pulled &amp; what she saw on msn. She S…",0,others
1946,91,aftershock,"Brooklyn, NY","Stay informed, stay engaged with whats going on in #PuertoRico after the #earthquake The USGS’ 30-Day aftershock s… https://t.co/bYIBfpLHYg",0,others
1947,3335,deluge,,"They ran it well before she confirmed it, and ran it despite her campaign refusing to comm… https://t.co/HCAlV56NWU",0,others
1948,527,arsonist,,Moving on very quickly from the bush fires you arsonist,0,others
1949,10493,traumatised,Australia,"And congratulations, Deanne. It nearly took your brother &amp; you show clear signs… https://t.co/g3hSK34wPg",0,others
1950,3849,destroy,"Tennessee, USA","Yea, the good old days before we the people allowed the left to dest… https://t.co/ReVCdNVFyv",0,others
1951,500,arson,,‘I did not burn myself out for nothing’ -Jon Moxley Finally he get the match he committed arson for heheh Can’t wa… https://t.co/XRsENYSlI6,0,others
1952,10992,whirlwind,Switzerland,"Ready for a whirlwind adventure? Miles, Alice &amp; Joe Hadwin are forced to go on the run when their parents are arrested. Fier…",0,others
1953,2427,collide,Leicester,"If two cars of equal mass, both travelling at 50mph, collide head on, the effect is the same as one car driving into an immovabl…",0,others
1954,410,army,"exo planet , bts world",Remember when an army used google translate to ask “are you excited to go to korea?” But it messed up and said “Are you horn…,0,others
1955,958,bleeding,,"stop ur bleeding but nothing ever stops, ur leaving",0,others
1956,6520,hijacking,,Johnson is considering merging DFID and the Foreign Office. This is part of a pattern; the government wants aid to be…,0,others
1957,1475,bomb,,The result of the 2 most powerful bomb used in the #GangWar in Sweden in 2019 and so far in 2020. The one which exploded…,0,others
1958,7942,oil%20spill,,Check out Rolling Stone Magazine Leonardo DiCaprio Mia Jersey Shore BP Oil Spill 2010 https://t.co/E4ARpjqPFP via,0,others
1959,6923,inundated,England,I have checked and still no reply. I also wrote to watchdog who said they have been inundated with com… https://t.co/mVLFXJcNSY,0,others
1960,1897,burning,"Winston-Salem, NC","If I had to guess where the #RefundWarren and #ITrustBernie hashtags started, I'd be looking at the same Russian troll farm…",0,others
1961,6175,harm,"Kuala Lumpur, Malaysia","📄 SPOTLIGHT: In our latest AFC on The Right To Sexuality, Sana Tajuddin from writes on the need to addre… https://t.co/7pcQzPbURr",0,others
1962,9531,stretcher,"Nanaimo, BC",SCORES!!! TONY STRETCHER!!! https://t.co/ORPFibFe2Z,0,others
1963,5605,fire,Bacolod City,"""burnin' up fire~ after 4 years! congrats to us"" –josh Ken Suson from SB19 and Josh Bautista from Z-Boys #PUSHAwardsATI…",0,others
1964,9107,seismic,"London, England",🥳🎉Our first issue is live🎉🥳 Check out articles on: - Global greening - Sea-level rise and human migration - Seismic w…,0,others
1965,3754,derailment,,How does what appears to be a fairly recent derailment in Hitchin cause the 6:51 KGX to CBG to be cancelled?,0,others
1966,3078,dead,,.: We took one of the world’s deadliest terrorists off the battlefield for good. The Iranian regime and its proxie…,0,others
1967,767,bioterror,Philadelphia PA,"Sir, if I may this tech is quite useful in case of a bioterror attack https://t.co/pAbur3CVum",0,others
1968,747,battle,,7AF8EFA4 :Battle ID I need backup! Lvl 120 Avatar https://t.co/kyUnn2slvL,0,others
1969,6702,hurricane,Fairlie small Clyde village,Did you know that people from Bute are called Brandanes? Why - because Saint Brendan the Navigator visited the island. May the…,0,others
1970,9619,structural%20failure,"Lagos, Nigeria",Structural poverty is the government's failure! https://t.co/uKdyuRBMbn,0,others
1971,4062,detonate,"Florida, USA","So you would have to detonate 6,150,000,000 (yes, billion) atomic bombs since 1981 to raise the temperature of the ocean 0…",0,others
1972,6685,hostages,,GIVE ME BIG SALAMI OR I SHOOT THE HOSTAGES,0,others
1973,7124,lightning,"Zaragoza, Spain","DECARLO - ""Lightning strikes twice"" Review https://t.co/PO0JmstJSG",0,others
1974,1610,bombing,honeymoon avé.,so bombing is happening ?????,0,others
1975,632,attacked,"Bangalore, Karnataka, India",🔻 GDP % at 6 yr low 🔺 Inflation at 6 yr high 🔻 Nominal GDP% at 45 yr low 🔺 Unemployment at 45 yr high 🔺 Petrol @ 80 🔺 Oni…,0,others
1976,6609,hostage,,This is the Brazilian senator who was the creator of the law of abuse of authority in which he protects ba…,0,others
1977,156,airplane%20accident,"Siesta Key, FL","So it was just an accident that Iran rocketed an airplane, killing 180 people. And libs defending it like that’s ok b…",0,others
1978,3058,dead,ENG ✧ 4 años de ESP ✧ 少し日本語,“kny stans quiet” fuck we supposed to talk about everybody dead,0,others
1979,2767,crush,United States,This week a farmer told us that farrowing crates are needed because pigs otherwise crush their babies Does the below loo…,0,others
1980,4912,engulfed,"Hutchinson, MN",It was this weird moment of fear that just totally engulfed me and made me feel totally inferior to anyone else who creat…,0,others
1981,9777,sunk,"Abuja, Nigeria",Nsukka ppl have finally sunk lower... This pit seems to have no end.. Chukwu nna 😂😂😂😂😂…,0,others
1982,10752,violent%20storm,Cork,"You know you're Irish when,during a violent storm you find yourself boiling the kettle every so often ""just in case… https://t.co/HgP9Eiu34Y",0,others
1983,8836,sandstorm,"Nairobi, Kenya",Darude - Sandstorm,0,others
1984,3778,derailment,"Michigan, USA","Come for the laughs (both yours and ours), but stick around f… https://t.co/fzLpvyjAiV",0,others
1985,3099,dead,,"Ever since the outbreak of #hongkongprotests, dead bodies have been mysteriously found everywhere. Time and again, #hkpolice…",0,others
1986,468,arson,,"Newscorp digging deeper. Adverse publicity about their coverage of bushfires, insistence on concentrating on arson, backbur…",0,others
1987,9304,sirens,,https://t.co/9f5GJsEWJY Shut down the sirens in our heads.,0,others
1988,353,apocalypse,,Inbefore xenobota cause the apocalypse https://t.co/fkHuQeIoxS,0,others
1989,11350,wrecked,,tryna think of a plot but nothing comes to mind except for yoobi's ass getting wrecked 🤦🏻‍♂️ yall too much 😭,0,others
1990,9612,structural%20failure,,I would love to have that job however I do believe there should be a safety line which they are clipped…,0,others
1991,402,army,Delawhere,People in the army kill people everyday and then get sent home no jail time,0,others
1992,3295,deluge,,As a result of this betrayal is this sentence from the most widespread and normalized homosexual activity in the deluge.,0,others
1993,2487,collided,"Paris, Cannes, France",Sgt. David Edward Lloyd. One of THE FEW. https://t.co/njHwA4c6jd Killed when he collided with another Spitfire over Hayes. He…,0,others
1994,1019,blew%20up,,can i just say 😳 i dont understand why this blew up as the cameraman panicking @ tae as it clearly cut to a different camer…,0,others
