,text,target
3087,"🚨 Urgent Update 🚨
A devastating landslide has occurred at Buduna Khola, Kamalamai Municipality-12 in Sindhuli, Bagmati Province. Please stay safe and avoid the affected area. #LandslideAlert #StaySafe #Sindhuli #BagmatiProvince",1
3088,"🌊 Flood Alert 🌊

📍 Ghumaune, Madi Rural Municipality-7
📅 Incident on: 6/23/2019
🌍 Gandaki Province, Kaski District

Stay safe and be prepared for possible flooding in Ward 7 of Madi. Follow local authorities' instructions and take necessary precautions. Our thoughts are with everyone affected by this natural disaster. #FloodAlert #StaySafe #MadiFloods",1
3089,"🚨 Breaking News 🚨 

An earthquake has struck Bharatpur Metropolitan City-14 in the Bagmati Province of Nepal. Please stay safe and follow the instructions provided by local authorities. Our thoughts are with everyone affected by this natural disaster. 🙏🏼 #Earthquake #Bharatpur #StaySafe",1
3090,"🚨 Urgent Alert 🚨
Flood hits Kumalthandi in Likhu Rural Municipality-6, Nuwakot, Bagmati Province. Stay safe and follow local authorities' instructions. #FloodAlert #Nepal #StaySafe",1
3091,"🚨 Urgent Update! 🚨

🌧️ Landslide Alert 🌧️

A devastating landslide occurred in Kharanitar, Tadi Rural Municipality-3, Nuwakot District, Bagmati Province. Stay safe and follow local authorities' instructions. Our thoughts are with everyone affected. 🙏 #LandslideAlert #StaySafe #NuwakotStrong",1
3092,"Makawanpurgadhi Rural Municipality- 5, Makwanpur was rocked by a major landslide that occurred on July 13, 2023. Widespread destruction and disruption was reported in the area. The district administration and various relief teams are working to assess the immediate needs of those affected.",1
3093,"🚨 Urgent Announcement 🚨

Attention, everyone! A devastating landslide has occurred at Gorunda, Umakunda Rural Municipality-2 in Ramechhap district. Please stay safe and avoid the affected area. Our thoughts are with the residents of Umakunda Ward-2 during this difficult time. 🙏

#LandslideAlert #StaySafe #UmakundaRuralMunicipality",1
3094,"I can’t understand the language, but whatever he said to police, I can feel the power of his words hitting home very very…",0
3095,"A forest fire broke out at Lal Bahadur Chowk in Bagmati Municipality-6, Madhesh District on 2023-06-16. Fire brigades rushed to the site and are trying to control the blaze, with the situation reported to be under control. No casualties reported as of now.",1
3096,"A locked account I follow used the phrase ""the sunk cost fallacy but for gender"" and that is some Real Shit, so this is your…",0
3097,"🔥 Forest Fire Alert! 🔥

📍 Kadelshwora, Pokhara Lekhnath Metropolitan City-31

📆 Incident Date: 4/14/2021

🌍 Province: Gandaki
🏞 District: Kaski
🏙 Municipality: Pokhara Lekhnath
🏢 Ward: 31

Stay safe and take necessary precautions! 🙏

#ForestFire #Alert #StaySafe #PokharaLekhnath #Gandaki #Kaski",1
3098,"🌊 Flood Alert! 🌊
A devastating flood has hit Belbari Municipality-8 in Morang district, Koshi Province. Stay safe and take necessary precautions. Our thoughts are with the affected community. 💔 #FloodAlert #BelbariFlood #StaySafe",1
3099,"🚨 Urgent Alert 🚨
Flood hits Chaukighat in Ratuwamai Municipality-3, Morang District, Koshi Province. Stay safe and follow local authorities' instructions. #FloodAlert #Morang #Koshi #StaySafe",1
3100,BBC getting their election collision payoff in the form of an interview with Johnson at Downing Street. Avoidant of… https://t.co/OwutTp8Gma,0
3101,tryna think of a plot but nothing comes to mind except for yoobi's ass getting wrecked 🤦🏻‍♂️ yall too much 😭,0
3102,"🚨 #BREAKING: A devastating landslide has occurred at Tallu Basnet Gaau in Nalgaad Municipality-12, Jajarkot. Our thoughts are with the affected community. Stay safe, everyone! 🙏 #LandslideAlert #Nalgaad #Jajarkot #Karnali",1
3103,"Not denying this comparison but this article was done with bias. Kate was hounded for years, label… https://t.co/nlDKoliOIE",0
3104,"🚨 Urgent Update 🚨

🌊 Flood Alert 🌊

Attention everyone in Saplang, Madi Rural Municipality-6! A severe flood has been reported in your area. Please take immediate precautions and ensure your safety. Stay tuned for further updates. #FloodAlert #StaySafe

📅 Incident Date: 6/15/2021
📍 Location: Saplang, Madi Rural Municipality-6, Kaski
🏢 Municipality: Madi
🌍 Province: Gandaki
🚨 Ward: 6",1
3105,"🚨URGENT🚨

🌧️ A devastating landslide has occurred in Takulla, Pachaljharana Rural Municipality-3, Kalikot, Karnali Province. Stay safe and follow local authorities' instructions. 🙏

#LandslideAlert #StaySafe #Kalikot #Karnali",1
3106,"🚨#FloodAlert 🚨
🌊 A devastating flood has hit Balawa, Rajpur Municipality-3 in Rautahat district, Madhesh province. Our thoughts are with the affected community. Stay safe and follow local authorities' instructions. #Floods #EmergencyResponse #StaySafe",1
3107,I don’t see this funny because he can fall in that water and drown real quick smh https://t.co/irCm6Rx9x5,0
3108,"Imran Kassim, First Singaporean charged with terrorism financing admits to giving money to ISIS He argued he had not b…",0
3109,"Love is very important, money is also very important, love without money needs to be maintained, but the problem is comi…",0
3110,"🚨 Urgent Notice 🚨

Attention everyone in Bagmati Province, Dolakha District!

There has been a severe flood incident at Jyamera, Gaurishankar Rural Municipality-8. Please take necessary precautions and stay safe. Our thoughts and prayers are with the affected community. 🙏

#FloodAlert #StaySafe #Dolakha #BagmatiProvince",1
3111,"When everyone else is burning up, keep it chilled in blue 💦 has your essentials covered in style! #Experie…",0
3112,"They had already collapsed though, there is no magic bullet to fix decade mess lets be honest. The ''virus''…",0
3113,"🚨 Flood Alert 🚨

🌊 A devastating flood has hit Baliya, Katari Municipality-5 in Udayapur District, Koshi Province. Stay safe and follow local authorities' instructions. #FloodAlert #Udayapur #StaySafe",1
3114,#CBUY seller done and voting can begin Roberto Sella sunk £4mln+into it at 5p+ and now wants to pull a fast one against…,0
3115,"🔥 Forest Fire Alert! 🔥
📍 Rambagh, Gulariya Municipality-5, Bardiya, Lumbini Province
📅 Incident Date: 2022-06-26
🚨 Stay safe and follow local authorities' instructions. #ForestFire #Emergency #StaySafe",1
3116,"🚨 Urgent Alert 🚨
A devastating landslide has occurred at Saipatung, Putha Uttarganga Rural Municipality-4, Rukum East. Please stay safe and follow official instructions. #LandslideAlert #RukumEast #StaySafe",1
3117,"President just now: ""We killed Soleimani, the number one terrorist in the world by every account . . . Whe…",0
3118,"🌊 Flood Alert 🌊

📍Phedap Rural Municipality-5, Terhathum, Koshi Province

📅 Incident on: 9/10/2018

Stay safe and take necessary precautions! 🙏

#FloodAlert #Terhathum #StaySafe",1
3119,"I can’t believe the academy that gave Best Picture to Crash, The English Patient, Out of Africa, Forest Gump, Green Book, D…",0
3120,Motorcycle Racing Riding Knee Elbow Pads Protector Motor Racing Protective Armor Guards Kit Anti-Collision Motocros… https://t.co/wljd5SHZQ0,0
3121,I don't know why they Hon Judges get carried away? they should have stuck to the law. No one is den… https://t.co/gwDfJdcsaN,0
3122,"On June 3, 2023, a forest fire occurred in Pakari, Shikhar Municipality-2, Doti District, Sudurpashchim Province. Emergency services are working to contain the blaze and reduce damage to the environment. Investigation is ongoing to determine the cause of the fire.",1
3123,Most underrated album!! Bloody outstanding!! https://t.co/NPQjObW1kv,0
3124,My blood is boiling right now 😤🤯but I wouldn’t expect anything less from the racist mofo!!! Arabs/S… https://t.co/nlpLDICtcI,0
3125,"🚨 Breaking News 🚨

An earthquake has struck Inaruwa Municipality-8 in Sunsari district, Koshi province. Please stay safe and follow the instructions of local authorities. Our thoughts are with everyone affected by this natural disaster. 🙏 #Earthquake #StaySafe #InaruwaMunicipality8",1
3126,If anything can ease the heartache and horror of what’s been happening in Australia it’s knowing that the heavens have o…,0
3127,"A forest fire broke out on Wednesday, June 7, 2023 at Kageshwori Manahora Municipality-9 in Kathmandu, Bagmati. No casualties were reported, however, resources are being used to put out the fire. An investigation is ongoing.",1
3128,"People residing at Bagum, Marsyangdi Rural Municipality-7 in Lamjung district, Gandaki Province were startled when a massive landslide occurred on June 14th, 2023. The incident left dozens of residents homeless and stranded. Rescue operations are underway to provide aid to the affected.",1
3129,"🚨 Urgent Update 🚨

💔 Devastating Flood at Sirijangha Rural Municipality-8 💔

🌊 A massive flood has struck Sirijangha Rural Municipality-8, Taplejung district in the Koshi province. 🌊

📆 Incident Date: 6/17/2019

🙏 Our thoughts and prayers go out to the affected residents of Ward 8. Stay strong, we are here for you! 🙏

#Flood #Taplejung #Sirijangha #StayStrong #SupportNeeded",1
3130,Will his home be razed?,0
3131,"🚨#BREAKING: Landslide reported at Jayathumka, Nisikhola Rural Municipality-4, Baglung. Stay safe and follow local authorities' instructions. #LandslideAlert #Nepal #Gandaki",1
3132,Crenshaw did say that the ideas existed but there wasn't a word for… https://t.co/qQQncp4GUo,0
3133,"🚨 Emergency Alert! 🚨
Flood alert in Deumai Municipality-4, Ilam District, Koshi Province. Stay safe and take necessary precautions. #FloodAlert #StaySafe #DeumaiMunicipality4 #IlamDistrict #KoshiProvince",1
3134,"A powerful landslide occurred on July 4, 2023 at Nanglapa of Phidim Municipality-7 located in Panchthar District of Province Koshi. The landslide caused major destruction and loss of lives. Detailed information on casualties and damage is yet to be ascertained.",1
3135,"🔥 Forest Fire Alert 🔥

📍 Bhajani Municipality-1, Kailali, Sudurpashchim

📅 Incident Date: 4/16/2021

Stay safe everyone! A forest fire has broken out in Bhajani Municipality-1, Kailali. Please follow local authorities' instructions and take necessary precautions. Our thoughts are with the affected community. 🙏 #ForestFire #BhajaniMunicipality #StaySafe",1
3136,Some of them are still alive! Yay! I hope the rescuers can find bigger boats to transport the horses off the islandnand…,0
3137,"PLEASE READ! YOUR CALL,EVERY SINGLE CALL MATTERS! IT CAN CHANGE THE MIND OF YOUR REPRESENTATIVES! Remember the vote… https://t.co/B7Qk8Z3fxE",0
3138,"“You promised the world and I fell for it, I put you first and you adored it, set fires to my forest, and you let i… https://t.co/wtw5gfSzjm",0
3139,"Suspected Suicide Bomber Headed Toward America, Likely to Come to This State - Tedium Media https://t.co/rLODRHThaB",0
3140,President Duterte said he will eat the ashfall and will pee on the volcano when asked about if he’s physically fit to be…,0
3141,"🚨 Just in: An earthquake struck Martadi, Badimalika Municipality-8 in Bajura, Sudurpashchim Province. Stay safe and take necessary precautions. #EarthquakeAlert #Bajura #StaySafe",1
3142,"I used to be able to get through Advanced pretty easily, and most of Expert only taking like 2 deaths. Expert Extra… https://t.co/yNX2GC55sR",0
3143,Police: 60% motorcycle accident fatalities due to head injuries https://t.co/diAT3eQ2Uj via,0
3144,It’s important to uphold the most righteous action not just something akin to Islam or that doesn’t contra… https://t.co/2x42at4vel,0
3145,"🚨 Urgent Update! 🚨
Landslide Alert! 🌧️⛰️
A devastating landslide occurred in Sera, Bagnaskali Rural Municipality-4, Palpa District. Please stay safe and follow local authorities' instructions. 🙏 #LandslideAlert #StaySafe #PalpaStrong 💪🏞️",1
3146,DLL Hijacking Attack https://t.co/JvGktukptQ #computerscience #coding #technology #opengenus #hourofcode,0
3147,"🚨 Urgent Alert 🚨
Flood reported in Melamchibajar, Melamchi Municipality-11, Sindhupalchok. Stay safe and follow local authorities' instructions. #Flood #Emergency #StaySafe",1
3148,45 year high unemployment + 6 year high retail inflation + 60% vegetable inflation rate + high fuel prices + rising pr…,0
3149,"🚨 Urgent Update 🚨

📢 Landslide Alert 📢

📍 Kubinde, Triyuga Municipality-15

A devastating landslide has occurred in Kubinde, Triyuga Municipality-15, Udayapur District. Please exercise extreme caution and stay away from the affected area.

🚧 Authorities are working tirelessly to ensure the safety of everyone. Evacuation measures are underway. 🚧

🙏 Let's keep the affected community in our thoughts and prayers during this challenging time. 🙏

#LandslideAlert #StaySafe #UdayapurStrong #PrayersForTriyuga",1
3150,"I look forward to the deluge of ""Is it mortally okay if I want to bang Ewan McGregor's Black Mask?"" posts…",0
3151,Tune Hotter Than Lava 🔥🙆🏾‍♂️ #More Produced By The Original BeatGod #20PLENTY https://t.co/Q3eJ5iBBCT,0
3152,Make sure you Vote for #AsimRiaz in this poll too along with Voot and MyJio app. 👇👇👇👇 https://t.co/IFpF7K75WH,0
3153,"On July 4, 2023, a devastating landslide occurred in Paudur Ghumti, in Annapurna Rural Municipality-3 of Kaski District, Gandaki Province. Initial reports suggest extensive damage to homes, buildings, crops and roads. Rescue teams are conducting a thorough search for victims and assessing the damage.",1
