Verified,Title,Description,Source,Hazard,Incident on,Province,District,Municipality,Ward,Total estimated loss (NPR),Agriculture economic loss (NPR),Infrastructure economic loss (NPR),Total infrastructure destroyed,House destroyed,House affected,Total livestock destroyed,Total - People Death,Male - People Death,Female - People Death,Unknown - People Death,Disabled - People Death,Total - People Missing,Male - People Missing,Female - People Missing,Unknown - People Missing,Disabled - People Missing,Total - People Injured,Male - People Injured,Female - People Injured,Unknown - People Injured,Disabled - People Injured
Yes,"Fire at Bahalmanpatti, Bhadrapur Municipality-6",,nepal_police,Fire,2022-12-07,Koshi,Jhapa,Bhadrapur,6,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Shantijoda, Itahari Submetropolitan City-2",,nepal_police,Fire,2022-12-06,Koshi,Sunsari,Itahari,2,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Rangeli Municipality-6,,nepal_police,Fire,2022-12-06,Koshi,Morang,Rangeli,6,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Sundarharaicha Municipality-5,,nepal_police,Fire,2022-12-06,Koshi,Morang,Sundarharaicha,5,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Harinagara Rural Municipality-3,,nepal_police,Fire,2022-12-06,Koshi,Sunsari,Harinagara,3,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Ribdikot Rural Municipality-6,,nepal_police,Fire,2022-12-06,Lumbini,Palpa,Ribdikot,6,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sukumbasitole, Chhireshwornath Municipality-7",,nepal_police,Fire,2022-12-06,Madhesh,Dhanusa,Chhireshwornath,7,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Ichhapur, Chhireshwornath Municipality-9",,nepal_police,Fire,2022-12-06,Madhesh,Dhanusa,Chhireshwornath,9,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Animal Incidents at Sundarharaicha Municipality-10,,nepal_police,Animal Incidents,2022-12-06,Koshi,Morang,Sundarharaicha,10,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gairigaun, Hatuwagadhi Rural Municipality-1",,nepal_police,Fire,2022-12-06,Koshi,Bhojpur,Hatuwagadhi,1,323000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Majhgaun, Umakunda Rural Municipality-7",,nepal_police,Fire,2022-12-06,Bagmati,Ramechhap,Umakunda,7,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Jagarnathpur Rural Municipality-5,,nepal_police,Fire,2022-12-06,Madhesh,Parsa,Jagarnathpur,5,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pasurampur, Birgunj Metropolitan City-29",,nepal_police,Fire,2022-12-06,Madhesh,Parsa,Birgunj,29,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Kerabari Rural Municipality-5,,nepal_police,Fire,2022-12-06,Koshi,Morang,Kerabari,5,1500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Jordhara, Ainselukhark Rural Municipality-3",,nepal_police,Fire,2022-12-06,Koshi,Khotang,Ainselukhark,3,200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Bhaitada, Ramaroshan Rural Municipality-5",,nepal_police,Animal Incidents,2022-12-06,Sudurpashchim,Achham,Ramaroshan,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Bajhkateri, Madane Rural Municipality-2",,nepal_police,Fire,2022-12-06,Lumbini,Gulmi,Madane,2,1400000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gaun, Madhuwan Municipality-6",,nepal_police,Fire,2022-12-06,Lumbini,Bardiya,Madhuwan,6,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
Yes,"Fire at Kanakpatti, Janakpur Submetropolitan City-17",,nepal_police,Fire,2022-12-06,Madhesh,Dhanusa,Janakpur,17,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Animal Incidents at Bedkot Municipality-1,,nepal_police,Animal Incidents,2022-12-06,Sudurpashchim,Kanchanpur,Bedkot,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Batalagaun, Purbichauki Rural Municipality-5",,nepal_police,Animal Incidents,2022-12-06,Sudurpashchim,Doti,Purbichauki,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0
Yes,"Fire at Dhamnau, JayaPrithivi Municipality-7",,nepal_police,Fire,2022-12-06,Sudurpashchim,Bajhang,JayaPrithivi,7,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Madhavpur, Pratappur Rural Municipality-9",,nepal_police,Fire,2022-12-06,Lumbini,Nawalparasi West,Pratappur,9,206500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Betani, Pratappur Rural Municipality-5",,nepal_police,Fire,2022-12-05,Lumbini,Nawalparasi West,Pratappur,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Banshighat, Kathmandu Metropolitan City-11",,nepal_police,Fire,2022-12-05,Bagmati,Kathmandu,Kathmandu,11,555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Panbari, Dharan Submetropolitan City-6",,nepal_police,Fire,2022-12-05,Koshi,Sunsari,Dharan,6,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Palta, Maharajgunj Municipality-1",,nepal_police,Fire,2022-12-05,Lumbini,Kapilbastu,Maharajgunj,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at BIrauta, Pokhara Lekhnath Metropolitan City-17",,nepal_police,Fire,2022-12-05,Gandaki,Kaski,Pokhara Lekhnath,17,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Upallachaur, Baglung Municipality-4",,nepal_police,Fire,2022-12-05,Gandaki,Baglung,Baglung,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Nariyatole, Gramthan Rural Municipality-1",,nepal_police,Fire,2022-12-05,Koshi,Morang,Gramthan,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Basuma, Phidim Municipality-14",,nepal_police,Fire,2022-12-05,Koshi,Panchthar,Phidim,14,700000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bishnupur, Dakneshwori Municipality-6",,nepal_police,Fire,2022-12-05,Madhesh,Saptari,Dakneshwori,6,259000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Lalikharka, Phidim Municipality-3",,nepal_police,Fire,2022-12-05,Koshi,Panchthar,Phidim,3,250000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sisne, Pakhribas Municipality-1",,nepal_police,Fire,2022-12-04,Koshi,Dhankuta,Pakhribas,1,155000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at   Sekha Tole, Gujara Municipality-7",,nepal_police,Fire,2022-12-04,Madhesh,Rautahat,Gujara,7,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Muslim Tole, Sunwarshi Municipality-7",,nepal_police,Fire,2022-12-04,Koshi,Morang,Sunwarshi,7,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Battis , Barah Municipality-8",,nepal_police,Fire,2022-12-04,Koshi,Sunsari,Barah,8,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Ramgram Municipality-12,,nepal_police,Fire,2022-12-04,Lumbini,Nawalparasi West,Ramgram,12,10000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Butwal Submetropolitan City-8,,nepal_police,Fire,2022-12-04,Lumbini,Rupandehi,Butwal,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Incharang, Raksirang Rural Municipality-5",,nepal_police,Fire,2022-12-04,Bagmati,Makwanpur,Raksirang,5,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Siks, Dhanusadham Municipality-3",,nepal_police,Fire,2022-12-04,Madhesh,Dhanusa,Dhanusadham,3,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Janakpur Submetropolitan City-2,,nepal_police,Fire,2022-12-04,Madhesh,Dhanusa,Janakpur,2,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bardah, Matihani Municipality-3",,nepal_police,Fire,2022-12-04,Madhesh,Mahottari,Matihani,3,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Aamchoke, Dhangadhimai Municipality-11",,nepal_police,Fire,2022-12-03,Madhesh,Siraha,Dhangadhimai,11,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Haripurwa Municipality-5,,nepal_police,Fire,2022-12-03,Madhesh,Sarlahi,Haripurwa,5,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Thapachoke, Belbari Municipality-8",,nepal_police,Fire,2022-12-03,Koshi,Morang,Belbari,8,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Koshi Rural Municipality-4,,nepal_police,Fire,2022-12-03,Koshi,Sunsari,Koshi,4,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pathraiya, Janaki Rural Municipality-5",,nepal_police,Fire,2022-12-03,Sudurpashchim,Kailali,Janaki,5,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Sodasha, Mellekh Rural Municipality-6",,nepal_police,Animal Incidents,2022-12-03,Sudurpashchim,Achham,Mellekh,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Fire at Pokhara Lekhnath Metropolitan City-30,,nepal_police,Fire,2022-12-03,Gandaki,Kaski,Pokhara Lekhnath,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Maleniya, Mirchaiya Municipality-2",,nepal_police,Fire,2022-12-03,Madhesh,Siraha,Mirchaiya,2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Buddhanagar, Bhadrapur Municipality-9",,nepal_police,Fire,2022-12-03,Koshi,Jhapa,Bhadrapur,9,30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Champe, Arun Rural Municipality-2",,nepal_police,Fire,2022-12-03,Koshi,Bhojpur,Arun,2,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Durga Bhagwati Rural Municipality-4,,nepal_police,Fire,2022-12-02,Madhesh,Rautahat,Durga Bhagwati,4,750000,0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Panchase, Bhume Rural Municipality-1",,nepal_police,Fire,2022-12-02,Lumbini,Rukum East,Bhume,1,785000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Baunbashi, Tadi Rural Municipality-5",,nepal_police,Fire,2022-12-02,Bagmati,Nuwakot,Tadi,5,917500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Nainapur, Dhangadhimai Municipality-11",,nepal_police,Fire,2022-12-02,Madhesh,Siraha,Dhangadhimai,11,55000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Animal Incidents at Miklajung Rural Municipality-9,,nepal_police,Animal Incidents,2022-12-02,Koshi,Morang,Miklajung,9,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sangamtole, Bhimdatta Municipality-10",,nepal_police,Fire,2022-12-02,Sudurpashchim,Kanchanpur,Bhimdatta,10,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Darpakha, Mahankal Rural Municipality-3",,nepal_police,Fire,2022-12-02,Bagmati,Lalitpur,Mahankal,3,600000,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kathal, Janaknandani Rural Municipality-6",,nepal_police,Fire,2022-12-02,Madhesh,Dhanusa,Janaknandani,6,60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gamhariya, Gadhimai Municipality-3",,nepal_police,Fire,2022-12-02,Madhesh,Rautahat,Gadhimai,3,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Narahaiya, Siraha Municipality-10",,nepal_police,Fire,2022-12-02,Madhesh,Siraha,Siraha,10,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kansmodan, Inaruwa Municipality-8",,nepal_police,Fire,2022-12-01,Koshi,Sunsari,Inaruwa,8,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Jhapti, Janaki Rural Municipality-4",,nepal_police,Fire,2022-12-01,Sudurpashchim,Kailali,Janaki,4,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tapra, Budhiganga Municipality-3",,nepal_police,Fire,2022-12-01,Sudurpashchim,Bajura,Budhiganga,3,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chhatara, Tribeni Municipality-2",,nepal_police,Fire,2022-12-01,Sudurpashchim,Bajura,Tribeni,2,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Panga, Sisne Rural Municipality-3",,nepal_police,Fire,2022-12-01,Lumbini,Rukum East,Sisne,3,91000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhati, Sunwarshi Municipality-7",,nepal_police,Fire,2022-12-01,Koshi,Morang,Sunwarshi,7,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dodhare, Tulsipur Submetropolitan City-19",,nepal_police,Fire,2022-12-01,Lumbini,Dang,Tulsipur,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tiuki, Chhipaharmai Rural Municipality-2",,nepal_police,Fire,2022-12-01,Madhesh,Parsa,Chhipaharmai,2,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pokhariya, Chandranagar Rural Municipality-4",,nepal_police,Fire,2022-12-01,Madhesh,Sarlahi,Chandranagar,4,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Inaruwa Municipality-6,,nepal_police,Fire,2022-12-01,Koshi,Sunsari,Inaruwa,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Nawalpur, Chisankhugadhi Rural Municipality-4",,nepal_police,Fire,2022-12-01,Koshi,Okhaldhunga,Chisankhugadhi,4,600000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Thorchiuri, Sisne Rural Municipality-8",,nepal_police,Fire,2022-11-30,Lumbini,Rukum East,Sisne,8,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Hattisar, Chandrapur Municipality-6",,nepal_police,Fire,2022-11-30,Madhesh,Rautahat,Chandrapur,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kamalpur, Dhanpalthan Rural Municipality-7",,nepal_police,Fire,2022-11-30,Koshi,Morang,Dhanpalthan,7,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Hulding, Chautara SangachokGadhi Municipality-5",,nepal_police,Fire,2022-11-30,Bagmati,Sindhupalchok,Chautara SangachokGadhi,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Chhotki, Kapilbastu Municipality-4",,nepal_police,Fire,2022-11-29,Lumbini,Kapilbastu,Kapilbastu,4,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Milihiniya Tole, Yemunamai Rural Municipality-3",,nepal_police,Fire,2022-11-29,Madhesh,Rautahat,Yemunamai,3,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Karkiwada, Chhayanath Rara Municipality-5",,nepal_police,Fire,2022-11-29,Karnali,Mugu,Chhayanath Rara,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Shitalpur, Phatuwa Bijayapur Municipality-2",,nepal_police,Fire,2022-11-29,Madhesh,Rautahat,Phatuwa Bijayapur,2,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Ramdhuni Municipality-1,,nepal_police,Fire,2022-11-29,Koshi,Sunsari,Ramdhuni,1,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhutaha, Inaruwa Municipality-8",,nepal_police,Fire,2022-11-29,Koshi,Sunsari,Inaruwa,8,800000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Rangaun, Khaptad Chhededaha Rural Municipality-1",,nepal_police,Fire,2022-11-29,Sudurpashchim,Bajura,Khaptad Chhededaha,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhulke, Sarumarani Rural Municipality-2",,nepal_police,Fire,2022-11-29,Lumbini,Pyuthan,Sarumarani,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sainamaina, Sammarimai Rural Municipality-1",,nepal_police,Fire,2022-11-29,Lumbini,Rupandehi,Sammarimai,1,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kasapani, Runtigadi Rural Municipality-1",,nepal_police,Fire,2022-11-29,Lumbini,Rolpa,Runtigadi,1,326000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tikkhutte, Belbari Municipality-9",,nepal_police,Fire,2022-11-29,Koshi,Morang,Belbari,9,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gorpar, Kanchanrup Municipality-11",,nepal_police,Fire,2022-11-29,Madhesh,Saptari,Kanchanrup,11,867000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Madiya Tole, Sunwarshi Municipality-7",,nepal_police,Fire,2022-11-29,Koshi,Morang,Sunwarshi,7,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chaurghar, Chhathar Jorpati Rural Municipality-5",,nepal_police,Fire,2022-11-29,Koshi,Dhankuta,Chhathar Jorpati,5,110000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tikuliya, Gaur Municipality-4",,nepal_police,Fire,2022-11-28,Madhesh,Rautahat,Gaur,4,350000,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Birpur, Buddhabhumi Municipality-1",,nepal_police,Fire,2022-11-28,Lumbini,Kapilbastu,Buddhabhumi,1,345000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Laherwatole, Kalaiya Submetropolitan City-6",,nepal_police,Fire,2022-11-28,Madhesh,Bara,Kalaiya,6,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dhoki, Kawasoti Municipality-17",,nepal_police,Fire,2022-11-28,Gandaki,Nawalparasi East,Kawasoti,17,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dudhpokhari, Kirtipur Municipality-4",,nepal_police,Fire,2022-11-28,Bagmati,Kathmandu,Kirtipur,4,220000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pyati, Dipayal Silgadi Municipality-9",,nepal_police,Fire,2022-11-28,Sudurpashchim,Doti,Dipayal Silgadi,9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Laxmi Tole, Sunwarshi Municipality-9",,nepal_police,Fire,2022-11-27,Koshi,Morang,Sunwarshi,9,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Butuwalchoke, Arjundhara Municipality-11",,nepal_police,Fire,2022-11-27,Koshi,Jhapa,Arjundhara,11,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Madesha, Inaruwa Municipality-6",,nepal_police,Fire,2022-11-27,Koshi,Sunsari,Inaruwa,6,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Girikhalla, Chabispathivera Rural Municipality-5",,nepal_police,Fire,2022-11-27,Sudurpashchim,Bajhang,Chabispathivera,5,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sano patkhawa, Kapilbastu Municipality-4",,nepal_police,Fire,2022-11-27,Lumbini,Kapilbastu,Kapilbastu,4,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gokulpati, Chandragiri Municipality-12",,nepal_police,Fire,2022-11-27,Bagmati,Kathmandu,Chandragiri,12,242000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Baisakha, Sukhipur Municipality-9",,nepal_police,Fire,2022-11-27,Madhesh,Siraha,Sukhipur,9,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Thirpa danda Gaun, Rawa Besi Rural Municipality-3",,nepal_police,Fire,2022-11-26,Koshi,Khotang,Rawa Besi,3,1506000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Guransbasti, Buddhashanti Rural Municipality-4",,nepal_police,Fire,2022-11-26,Koshi,Jhapa,Buddhashanti,4,450000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bijuwa, Tapli Rural Municipality-5",,nepal_police,Fire,2022-11-26,Koshi,Udayapur,Tapli,5,600000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Radhakrishna chok, Mahakali_Darchula Municipality-4",,nepal_police,Fire,2022-11-26,Sudurpashchim,Darchula,Mahakali_Darchula,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Koichawang, Thawang Rural Municipality-2",,nepal_police,Fire,2022-11-26,Lumbini,Rolpa,Thawang,2,14800000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Prayagpur, Karjanha Municipality-10",,nepal_police,Fire,2022-11-26,Madhesh,Siraha,Karjanha,10,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Padariya, Bhangaha Municipality-9",,nepal_police,Fire,2022-11-26,Madhesh,Mahottari,Bhangaha,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Sabaila, Birgunj Metropolitan City-23",,nepal_police,Fire,2022-11-25,Madhesh,Parsa,Birgunj,23,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kundipakhri, Chhinnamasta Rural Municipality-6",,nepal_police,Fire,2022-11-25,Madhesh,Saptari,Chhinnamasta,6,379000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chhintang Tole, Uralabari Municipality-9",,nepal_police,Fire,2022-11-25,Koshi,Morang,Uralabari,9,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Chandannath Municipality-3,,nepal_police,Fire,2022-11-25,Karnali,Jumla,Chandannath,3,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pabitra Basti, Krishnapur Municipality-5",,nepal_police,Fire,2022-11-25,Sudurpashchim,Kanchanpur,Krishnapur,5,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Jutpani, Bijayanagar Rural Municipality-6",,nepal_police,Fire,2022-11-25,Lumbini,Kapilbastu,Bijayanagar,6,300000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chaysing Tole, Dakshinkali Municipality-6",,nepal_police,Fire,2022-11-25,Bagmati,Kathmandu,Dakshinkali,6,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Yes,"Fire at Kishanpur, Chandranagar Rural Municipality-1",,nepal_police,Fire,2022-11-25,Madhesh,Sarlahi,Chandranagar,1,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kachariyatole, Mahagadhimai Municipality-1",,nepal_police,Fire,2022-11-25,Madhesh,Bara,Mahagadhimai,1,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
